count,max,warehouse_id,dst_office_id,office_name,pickup_latitude,pickup_longitude
794,2023-04-24,507,101670,МСК Литовский бульвар 4,55.609639,37.52654
132,2023-04-24,507,205416,МО Электросталь Южный пр-т 11к1,55.76498226,38.44611974
564,2023-04-24,507,106047,МСК Изюмская 57к2,55.542635,37.564805
239,2023-04-24,507,5852,МО Дрезна Зимина 1с44,55.74453537,38.8462484
585,2023-04-24,507,105328,МО Люберцы пр-кт Победы 14,55.687966,37.914239
642,2023-04-24,507,111347,МСК Стартовая 33А,55.886842,37.690056
244,2023-04-24,507,103585,МО Одинцово Вокзальная 51А,55.683432,37.309547
612,2023-04-24,507,855,МСК Большая Грузинская 20,55.765807,37.579249
492,2023-04-24,507,148651,МСК Троицк Октябрьский пр-кт 1к1,55.471776,37.290715
94,2023-04-24,507,204860,МСК Богданова 42,55.651816,37.395635
497,2023-04-24,507,3358,МСК Симоновский Вал 15,55.721908,37.664475
443,2023-04-24,507,2945,МСК Кутузовский пр-кт 67к1,55.7245,37.4553
864,2023-04-24,507,107920,МО Реутов Ленина 22,55.760169,37.856089
1045,2023-04-24,507,3661,МСК Красная Пресня 9к1,55.76069266,37.57361422
334,2023-04-24,507,203448,МСК 1-й Котляковский пер 2Ак1,55.65246561,37.62893694
480,2023-04-24,507,5802,МО Коломна Захарова 10к3,55.05572971,38.74098628
410,2023-04-24,507,113572,МСК 1-я Вольская 10,55.682656,37.917352
686,2023-04-24,507,1838,МО Домодедово Каширское шоссе 49,55.43543962,37.76730386
717,2023-04-24,507,102367,МСК Зеленоград Георгиевский пр-кт 37к1,55.96771,37.151219
516,2023-04-24,507,109595,МО Ивантеевка Студенческий пр 6,55.979959,37.906495
95,2023-04-24,507,127198,МО Апрелевка Пролетарская 20Б,55.563795,37.092964
163,2023-04-24,507,1931,МСК Федосьино 2,55.63469725,37.34323907
936,2023-04-24,507,3289,МСК пр Шокальского 3к2,55.87330121,37.64445507
300,2023-04-24,507,105255,МО Балашиха Бояринова 13,55.723321,37.978542
343,2023-04-24,507,106881,МСК Дмитровское шоссе 74к1,55.860452,37.556296
387,2023-04-24,507,114999,МО Люберцы Барыкина 7к2,55.709613,37.954521
247,2023-04-24,507,110466,МО д Высоково 6,55.910444,36.921239
210,2023-04-24,507,105077,МО рп Тучково Партизан 5,55.59958,36.470322
1009,2023-04-24,507,102153,МО дп Зеленоградский Зелёный Город 4,56.090746,37.899887
611,2023-04-24,507,101728,МСК Онежская 34к2,55.85887,37.510929
887,2023-04-24,507,113531,МСК Вучетича 22,55.811637,37.558084
453,2023-04-24,507,112889,Химки Тепличный пр 8,55.954199,37.327948
198,2023-04-24,507,5836,МСК Кубинка 15к2,55.72400984,37.40449271
253,2023-04-24,507,203404,МСК Маршала Новикова 10к1,55.803798,37.464949
231,2023-04-24,507,205176,"Москва, Москва, 1-й Вражский переулок, 4",55.73995,37.574184
86,2023-04-24,507,205576,МСК Селигерская 2,55.86204,37.555705
274,2023-04-24,507,1390,МО Истра 25 лет Октября 9,55.91560487,36.87048561
584,2023-04-24,507,102136,МСК Ярославское шоссе 59,55.863895,37.696378
145,2023-04-24,507,2884,МО Щёлково Первомайская 20Бк1,55.92038496,37.97103325
486,2023-04-24,507,3294,МО Ивантеевка Задорожная 3А,55.97306259,37.90692257
260,2023-04-24,507,156907,МСК пос Шишкин Лес 9к1,55.412832,37.194062
279,2023-04-24,507,202484,МСК Маршала Тухачевского 32к2,55.78596778,37.47375095
806,2023-04-24,507,349,МО Реутов Носовихинское шоссе 27,55.749098,37.877494
423,2023-04-24,507,5822,МСК Расковой 30,55.78957775,37.57559502
695,2023-04-24,507,5023,МСК Лескова 26А,55.89450904,37.61298066
189,2023-04-24,507,205139,"Москва, Москва, Воротынская улица, 6",55.888134,37.40036
749,2023-04-24,507,109658,МСК Полбина 30с2,55.685043,37.729734
511,2023-04-24,507,105861,МСК Жигулёвская 5к3,55.711025,37.76497
655,2023-04-24,507,5867,МО Люберцы Комсомольский пр-кт 24/2,55.69365132,37.91070259
325,2023-04-24,507,105603,МО Красногорск Дачная 5,55.822228,37.313205
554,2023-04-24,507,104131,Химки Юннатов 10,55.896623,37.460518
875,2023-04-24,507,108150,МСК Самаркандский бульвар 137Ак1,55.701916,37.822852
177,2023-04-24,507,202362,МСК Краснодарская 13,55.67805461,37.74380731
429,2023-04-24,507,110614,МСК Самуила Маршака 23,55.634921,37.320124
236,2023-04-24,507,1338,МО Балашиха Маяковского 22,55.7457,38.0023
340,2023-04-24,507,111139,МО Серпухов Красный пер 2,54.908291,37.386732
346,2023-04-24,507,126975,МО Видное Заводская 16,55.555068,37.71468
595,2023-04-24,507,131239,МО Ступино Горького 26Б,54.892234,38.062875
175,2023-04-24,507,1761,МСК Таллинская 26,55.79988567,37.40761864
801,2023-04-24,507,100963,МСК Старобитцевская 21к2,55.577864,37.576901
519,2023-04-24,507,105867,МО д Чёрная Новая 35,55.842409,37.12485
359,2023-04-24,507,2898,МО Дмитров Сиреневая 2,56.355894,37.550133
181,2023-04-24,507,5828,МО Волоколамск Революционная 3,56.03504396,35.95904706
417,2023-04-24,507,171982,МСК Феодосийская 7к6,55.559237,37.577831
511,2023-04-24,507,5504,МСК Клары Цеткин 29к1,55.82558644,37.51551393
525,2023-04-24,507,105998,МО рп Дрожжино Новое шоссе 13,55.526928,37.590604
969,2023-04-24,507,109635,МСК Булатниковская 2А,55.580583,37.651681
400,2023-04-24,507,105189,МСК Русаковская 4ст4,55.782001,37.671555
454,2023-04-24,507,104692,МСК Пришвина 23,55.885584,37.604371
521,2023-04-24,507,5033,МСК Каширское шоссе 48к1,55.647427,37.665974
319,2023-04-24,507,5379,МСК Беговая 1А,55.775692,37.550881
306,2023-04-24,507,105292,МО Руза 9А,55.70917,36.203802
177,2023-04-24,507,2981,МО Куровское Первомайская 78,55.57789934,38.91884707
557,2023-04-24,507,4003,МСК Мусы Джалиля 4к6,55.6286865,37.74069896
794,2023-04-24,507,101688,МО Мытищи Осташковское шоссе 22к5,55.964428,37.67116
750,2023-04-24,507,105576,МСК 2-й квартал Капотни 9,55.638378,37.795717
266,2023-04-24,507,111007,МО Электрогорск Кржижановского 14,55.875026,38.780094
287,2023-04-24,507,144674,МО Сергиев Посад Новоугличское шоссе 94А,56.329938,38.136459
0,2023-04-24,507,507,МО Подольск д Коледино Троицкая 20,55.386170,37.583832
